extraction_date,source_system,source_file,source_row_number,employee_id,first_name,last_name,department_code,department_name,employment_type,salary,hourly_rate,overtime_hourly_rate,consulting_firm_tax_id,consulting_firm_legal_name,performance_rating_2024,performance_rating_2023,performance_rating_2022,performance_rating_2021,performance_rating_2020,turnover_flag
2026-06-29,legacy_hr_system,employees.csv,160,160,Felipe,Soria,D005,Operations,Permanent,140587.81,,,,,Good,Good,Excellent,Good,Poor,0
2026-06-29,legacy_hr_system,employees.csv,161,161,Santino Ezequiel,Bravo,D004,Sales,Permanent,71618.52,,,,,Poor,Excellent,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,162,162,Nina,Lucero,D005,Operations,Permanent,105842.04,,,,,Good,Fair,Excellent,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,163,163,Benjamin,Ponce,D005,Operations,Contractor,,3871.16,4564.28,30-87654321-0,Beta Consulting,Fair,Excellent,Good,Fair,Poor,0
2026-06-29,legacy_hr_system,employees.csv,164,164,Ignacio,Soria,D004,Sales,Permanent,87667.66,,,,,Good,Poor,Fair,Poor,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,165,165,Benjamin Ezequiel,Guzman,D005,Operations,Contractor,,2427.76,5179.6,30-99887766-1,Delta Consulting,Fair,Fair,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,166,166,Nina,Perez,D005,Operations,Permanent,98089.0,,,,,Good,Good,Fair,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,167,167,Maia,Gomez,D001,Finance,Permanent,126493.76,,,,,Fair,Good,Poor,Excellent,Good,1
2026-06-29,legacy_hr_system,employees.csv,168,168,Luna,Mendez,D002,Human Resources,Contractor,,3036.46,3848.4,30-11223344-5,Gamma Consulting,Poor,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,169,169,Delfina,Maldonado,D002,Human Resources,Permanent,184318.32,,,,,Poor,Fair,Good,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,170,170,Malena,Sanchez,D004,Sales,Contractor,,3507.14,2474.86,30-87654321-0,Beta Consulting,Fair,Good,Good,Poor,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,171,171,Violeta,Martinez,D002,Human Resources,Permanent,125593.63,,,,,Fair,Good,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,172,172,Benjamin,Lopez,D004,Sales,Contractor,,2470.57,5352.43,30-99887766-1,Delta Consulting,Excellent,Fair,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,173,173,Ignacio,Guzman,D002,Human Resources,Permanent,96224.38,,,,,Excellent,Good,Good,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,174,174,Nahiara,Garcia,D003,IT,Permanent,116557.91,,,,,Good,Good,Poor,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,175,175,Santino Benjamin,Ruiz,D004,Sales,Contractor,,3403.99,,30-11223344-5,Gamma Consulting,Fair,Good,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,176,176,Lautaro Gabriel,Rojas,D005,Operations,Contractor,,2039.76,4165.5,30-11223344-5,Gamma Consulting,Excellent,Good,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,177,177,Luisana,Gomez,D004,Sales,Contractor,,2620.04,3846.67,30-87654321-0,Beta Consulting,Excellent,Fair,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,178,178,Faustino,Lopez,D001,Finance,Permanent,172963.63,,,,,Good,Good,Fair,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,179,179,Luisina,Perez,D003,IT,Permanent,132149.45,,,,,Fair,Fair,Good,Excellent,Good,1
2026-06-29,legacy_hr_system,employees.csv,180,180,Santino,Benitez,D004,Sales,Contractor,,1991.29,5417.86,30-99887766-1,Delta Consulting,Good,Excellent,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,181,181,Sebastian,Sanchez,D001,Finance,Contractor,,4697.72,5532.47,30-12345678-9,Alpha Consulting,Good,Poor,Excellent,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,182,182,Sofía,Gutierrez,D003,IT,Permanent,74418.9,,,,,Good,Good,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,183,183,Olivia,Silva,D003,IT,Contractor,,2612.61,5766.91,30-99887766-1,Delta Consulting,Good,Poor,Poor,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,184,184,Valentina,Vega,D002,Human Resources,Contractor,,2433.86,4943.82,30-87654321-0,Beta Consulting,Fair,Good,Good,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,185,185,Benjamin,Blanco,D003,IT,Permanent,143239.02,,,,,Good,Good,Good,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,186,186,Mateo Benjamin,Muñoz,D005,Operations,Permanent,92192.09,,,,,Good,Good,Good,Poor,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,187,187,Thiago Nicolas,Carrizo,D005,Operations,Permanent,118214.24,,,,,Good,Good,Good,Good,Poor,0
2026-06-29,legacy_hr_system,employees.csv,188,188,Guadalupe,Rodriguez,D004,Sales,Permanent,22761.98,,,,,Excellent,Excellent,Excellent,Fair,Poor,0
2026-06-29,legacy_hr_system,employees.csv,189,189,Vicente,Romero,D003,IT,Contractor,,2180.49,4247.43,30-12345678-9,Alpha Consulting,Good,Good,Good,Excellent,Fair,0
2026-06-29,legacy_hr_system,employees.csv,190,190,Josefina,Farias,D002,Human Resources,Contractor,,2001.77,,30-87654321-0,Beta Consulting,Excellent,Good,Excellent,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,191,191,Joaquín,Garcia,D003,IT,Permanent,77095.76,,,,,Poor,Excellent,Fair,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,192,192,Josefina,Ramirez,D004,Sales,Permanent,106798.67,,,,,Fair,Fair,Excellent,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,193,193,Lola,Garcia,D005,Operations,Permanent,123922.22,,,,,Fair,Fair,Good,Excellent,Poor,0
2026-06-29,legacy_hr_system,employees.csv,194,194,Juan Ignacio,Flores,D001,Finance,Contractor,,4153.02,3064.14,30-87654321-0,Beta Consulting,Good,Excellent,Poor,Good,Poor,0
2026-06-29,legacy_hr_system,employees.csv,195,195,Nahiara Jazmin,Peralta,D003,IT,Contractor,,3930.53,4510.23,30-11223344-5,Gamma Consulting,Excellent,Poor,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,196,196,Alvaro,Cabrera,D002,Human Resources,Permanent,90554.74,,,,,Good,Excellent,Good,Poor,Good,1
2026-06-29,legacy_hr_system,employees.csv,197,197,Julieta,Molina,D001,Finance,Contractor,,3369.68,4699.06,30-12345678-9,Alpha Consulting,Excellent,Poor,Fair,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,198,198,Benjamin,Garcia,D005,Operations,Contractor,,2519.83,4569.8,30-99887766-1,Delta Consulting,Fair,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,199,199,Pedro,Silva,D004,Sales,Permanent,108440.59,,,,,Excellent,Excellent,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,200,200,Ambar,Medina,D003,IT,Contractor,,3090.81,5162.13,30-11223344-5,Gamma Consulting,Fair,Fair,Poor,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,201,201,Simon,Diaz,D003,IT,Permanent,167580.5,,,,,Excellent,Good,Excellent,Excellent,Poor,0
2026-06-29,legacy_hr_system,employees.csv,202,202,Agustin,Mendoza,D004,Sales,Permanent,82865.54,,,,,Fair,Excellent,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,203,203,Violeta,Lopez,D004,Sales,Contractor,,4706.43,2547.91,30-99887766-1,Delta Consulting,Good,Good,Excellent,Poor,Good,1
2026-06-29,legacy_hr_system,employees.csv,204,204,Catalina,Gutierrez,D002,Human Resources,Permanent,115446.45,,,,,Excellent,Good,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,205,205,Juan Manuel,Romero,D001,Finance,Contractor,,3470.65,4780.99,30-99887766-1,Delta Consulting,Excellent,Good,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,206,206,Sara,Cardozo,D005,Operations,Permanent,101319.01,,,,,Good,Excellent,Good,Fair,Good,1
2026-06-29,legacy_hr_system,employees.csv,207,207,Felicitas,Martinez,D005,Operations,Permanent,113756.33,,,,,Poor,Good,Fair,Good,Poor,0
2026-06-29,legacy_hr_system,employees.csv,208,208,Sofia,Gonzalez,D002,Human Resources,Contractor,,2605.6,3910.64,30-99887766-1,Delta Consulting,Good,Excellent,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,209,209,Emma,Herrera,D005,Operations,Contractor,,3679.68,4857.02,30-87654321-0,Beta Consulting,Good,Good,Excellent,Poor,Fair,0
2026-06-29,legacy_hr_system,employees.csv,210,210,Juan Francisco,Rodriguez,D003,IT,Permanent,99212.71,,,,,Good,Good,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,211,211,Renata,Morales,D001,Finance,Contractor,,3719.68,4807.3,30-11223344-5,Gamma Consulting,Fair,Fair,Good,Excellent,Good,1
2026-06-29,legacy_hr_system,employees.csv,212,212,Santiago,Quiroga,D005,Operations,Permanent,144385.86,,,,,Fair,Good,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,213,213,Morena,Martinez,D002,Human Resources,Contractor,,3503.7,3671.0,30-87654321-0,Beta Consulting,Excellent,Poor,Excellent,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,214,214,Ambar,Gonzalez,D002,Human Resources,Permanent,103194.57,,,,,Fair,Poor,Fair,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,215,215,Gonzalo,Vazquez,D002,Human Resources,Permanent,142418.81,,,,,Poor,Good,Good,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,216,216,Santino,Flores,D005,Operations,Permanent,138311.11,,,,,Fair,Fair,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,217,217,Joaquin,Campos,D002,Human Resources,Permanent,119372.95,,,,,Good,Poor,Poor,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,218,218,Maximo,Rodriguez,D004,Sales,Permanent,123519.82,,,,,Good,Poor,Fair,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,219,219,Valentina,Farias,D004,Sales,Contractor,,4022.13,3908.43,30-99887766-1,Delta Consulting,Fair,Poor,Fair,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,220,220,Facundo,Figueroa,D003,IT,Contractor,,3437.68,4297.81,30-11223344-5,Gamma Consulting,Fair,Good,Fair,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,221,221,Valentina ,Olivera,D001,Finance,Contractor,,2825.86,5598.78,30-87654321-0,Beta Consulting,Good,Good,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,222,222,Mia,Duarte,D004,Sales,Permanent,144762.49,,,,,Fair,Excellent,Good,Poor,Good,1
2026-06-29,legacy_hr_system,employees.csv,223,223,Uma,Cabrera,D004,Sales,Permanent,,,,,,Excellent,Poor,Good,Good,Poor,0
2026-06-29,legacy_hr_system,employees.csv,224,224,Lucio,Gimenez,D005,Operations,Permanent,159164.36,,,,,Fair,Fair,Excellent,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,225,225,Ludmila,Molina,D001,Finance,Contractor,,3016.8,5181.95,30-99887766-1,Delta Consulting,Fair,Excellent,Fair,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,226,226,Alfonsina,Villalba,D003,IT,Permanent,110692.0,,,,,Excellent,Poor,Good,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,227,227,Agustin,Perez,D002,Human Resources,Contractor,,3259.33,4369.86,30-99887766-1,Delta Consulting,Good,Fair,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,228,228,Emma,Godoy,D001,Finance,Contractor,,3077.6,5095.16,30-11223344-5,Gamma Consulting,Good,Fair,Excellent,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,229,229,Bautista Benjamin,Pereyra,D005,Operations,Permanent,95453.38,,,,,Good,Excellent,Poor,Good,Poor,0
2026-06-29,legacy_hr_system,employees.csv,230,230,Lucía,Perez,D004,Sales,Permanent,182771.62,,,,,Fair,Poor,Good,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,231,231,Bautista,Garcia,D002,Human Resources,Permanent,89819.48,,,,,Excellent,Good,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,232,232,Victoria,Sanchez,D003,IT,Contractor,,2028.65,5658.11,30-11223344-5,Gamma Consulting,Good,Good,Poor,Good,Good,1
2026-06-29,legacy_hr_system,employees.csv,233,233,Juan Pablo,Fernandez,D003,IT,Permanent,143749.88,,,,,Good,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,234,234,Francisco,Ledesma,D005,Operations,Contractor,,3499.3,5128.35,30-12345678-9,Alpha Consulting,Good,Good,Good,Poor,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,235,235,Lucia,Rodriguez,D005,Operations,Permanent,119632.6,,,,,Good,Excellent,Fair,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,236,236,Lola,Molina,D004,Sales,Permanent,93082.37,,,,,Good,Fair,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,237,237,Ciro,Diaz,D004,Sales,Contractor,,3060.64,3822.84,30-11223344-5,Gamma Consulting,Fair,Good,Fair,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,238,238,Ciro,Barrios,D003,IT,Contractor,,3780.1,4352.94,30-12345678-9,Alpha Consulting,Poor,Excellent,Poor,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,239,239,Maria Victoria,Ledesma,D004,Sales,Permanent,95235.08,,,,,Fair,Good,Poor,Good,Excellent,1
2026-06-29,legacy_hr_system,employees.csv,240,240,Jazmín,Vazquez,D005,Operations,Permanent,110358.42,,,,,Fair,Excellent,Poor,Good,Excellent,1
2026-06-29,legacy_hr_system,employees.csv,241,241,Olivia,Gonzalez,D001,Finance,Contractor,,3330.35,3936.28,30-11223344-5,Gamma Consulting,Good,Fair,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,242,242,Lautaro,Navarro,D002,Human Resources,Permanent,95333.39,,,,,Poor,Fair,Excellent,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,243,243,Elena,Moyano,D001,Finance,Permanent,127310.62,,,,,Excellent,Good,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,244,244,Ciro,Cardozo,D001,Finance,Permanent,127349.0,,,,,Good,Good,Fair,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,245,245,Manuel,Juarez,D005,Operations,Permanent,104791.7,,,,,Good,Good,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,246,246,Delfina,Diaz,D002,Human Resources,Permanent,105868.85,,,,,Good,Good,Good,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,247,247,Lorenzo,Gonzalez,D005,Operations,Permanent,126961.5,,,,,Poor,Poor,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,248,248,Alma,Peralta,D002,Human Resources,Permanent,76557.47,,,,,Excellent,Good,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,249,249,Lola,Lopez,D004,Sales,Contractor,,1874.03,3781.56,30-99887766-1,Delta Consulting,Poor,Good,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,250,250,Valentin,Fernandez,D004,Sales,Contractor,,2829.24,4810.91,30-12345678-9,Alpha Consulting,Good,Fair,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,251,251,Julian,Gonzalez,D001,Finance,Permanent,164260.69,,,,,Fair,Fair,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,252,252,Camila,Ortiz,D001,Finance,Permanent,145729.79,,,,,Excellent,Fair,Fair,Fair,Poor,0
2026-06-29,legacy_hr_system,employees.csv,253,253,Martina,Moreno,D002,Human Resources,Permanent,115201.84,,,,,Good,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,254,254,Valentino,Medina,D003,IT,Permanent,119429.51,,,,,Good,Excellent,Poor,Good,Fair,1
2026-06-29,legacy_hr_system,employees.csv,255,255,Isabella,Alvarez,D003,IT,Permanent,89924.12,,,,,Excellent,Fair,Fair,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,256,256,Delfina,Romero,D004,Sales,Permanent,119444.61,,,,,Excellent,Good,Good,Good,Good,1
2026-06-29,legacy_hr_system,employees.csv,257,257,Paulina,Alvarez,D003,IT,Permanent,111340.24,,,,,Fair,Poor,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,258,258,Gonzalo,Rivero,D002,Human Resources,Permanent,129681.56,,,,,Good,Excellent,Fair,Poor,Poor,0
2026-06-29,legacy_hr_system,employees.csv,259,259,Valentina,Rodriguez,D001,Finance,Contractor,,2338.22,5019.35,30-12345678-9,Alpha Consulting,Fair,Good,Fair,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,260,260,Benjamin,Rojas,D005,Operations,Permanent,165982.17,,,,,Excellent,Good,Poor,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,261,261,Angel Gabriel,Sosa,D005,Operations,Permanent,116737.2,,,,,Excellent,Good,Good,Poor,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,262,262,Lara,Vargas,D004,Sales,Contractor,,3321.37,5190.14,30-87654321-0,Beta Consulting,Excellent,Excellent,Excellent,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,263,263,Jeremias,Navarro,D003,IT,Contractor,,2679.02,4724.09,30-12345678-9,Alpha Consulting,Good,Good,Good,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,264,264,Maria Guadalupe,Diaz,D001,Finance,Contractor,,3010.07,4597.68,30-12345678-9,Alpha Consulting,Excellent,Good,Good,Excellent,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,265,265,Benjamin,Fernandez,D004,Sales,Contractor,,2381.59,4524.51,30-11223344-5,Gamma Consulting,Good,Fair,Excellent,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,266,266,Juan Ignacio,Carrizo,D005,Operations,Permanent,134939.95,,,,,Excellent,Excellent,Poor,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,267,267,Tiziano,Diaz,D003,IT,Permanent,163534.31,,,,,Good,Excellent,Fair,Fair,Poor,0
2026-06-29,legacy_hr_system,employees.csv,268,268,Constanza,Vazquez,D005,Operations,Permanent,148778.12,,,,,Fair,Good,Fair,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,269,269,Mateo,Juarez,D001,Finance,Permanent,184595.47,,,,,Poor,Excellent,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,270,270,Lautaro Ezequiel,Gomez,D005,Operations,Permanent,96979.57,,,,,Fair,Excellent,Good,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,271,271,Sara,Soto,D004,Sales,Permanent,146169.62,,,,,Good,Good,Excellent,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,272,272,Santino,Gonzalez,D001,Finance,Permanent,125500.26,,,,,Good,Fair,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,273,273,Josefina,Peralta,D003,IT,Permanent,,,,,,Fair,Excellent,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,274,274,Gino,Ruiz,D001,Finance,Permanent,95751.05,,,,,Good,Excellent,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,275,275,Thiago Agustin,Rodriguez,D004,Sales,Contractor,,2328.22,3900.61,30-87654321-0,Beta Consulting,Good,Excellent,Good,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,276,276,Helena,Morales,D001,Finance,Permanent,56283.13,,,,,Good,Good,Fair,Good,Poor,0
2026-06-29,legacy_hr_system,employees.csv,277,277,Santino,Ramos,D004,Sales,Permanent,104227.35,,,,,Excellent,Excellent,Good,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,278,278,Mia Jazmin,Juarez,D003,IT,Permanent,97226.02,,,,,Good,Fair,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,279,279,Juan Ignacio,Velazquez,D002,Human Resources,Permanent,124511.81,,,,,Excellent,Good,Good,Fair,Good,1
2026-06-29,legacy_hr_system,employees.csv,280,280,Sofia Belen,Sosa,D002,Human Resources,Permanent,130252.68,,,,,Good,Fair,Good,Poor,Excellent,1
2026-06-29,legacy_hr_system,employees.csv,281,281,Pedro,Torres,D002,Human Resources,Contractor,,4500.94,5450.42,30-12345678-9,Alpha Consulting,Poor,Good,Fair,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,282,282,Juan Bautista,Romero,D004,Sales,Contractor,,2538.48,3601.59,30-87654321-0,Beta Consulting,Good,Good,Good,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,283,283,Juan Francisco,Paz,D005,Operations,Permanent,134757.58,,,,,Good,Good,Poor,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,284,284,Santino,Campos,D003,IT,Contractor,,1943.81,6331.46,30-12345678-9,Alpha Consulting,Excellent,Good,Good,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,285,285,Juan Manuel,Rivero,D004,Sales,Contractor,,3943.55,4030.82,30-11223344-5,Gamma Consulting,Poor,Good,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,286,286,Lucia,Benitez,D005,Operations,Unknown,,1629.49,5853.87,30-87654321-0,Beta Consulting,Good,Good,Fair,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,287,287,Maria Paz,Martin,D001,Finance,Permanent,116563.8,,,,,Good,Poor,Excellent,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,288,288,Victoria,Cordoba,D003,IT,Permanent,157134.49,,,,,Good,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,289,289,Mateo Benjamin,Suarez,D003,IT,Permanent,72167.17,,,,,Fair,Excellent,Good,Excellent,Fair,1
2026-06-29,legacy_hr_system,employees.csv,290,290,Lorenzo,Ojeda,D002,Human Resources,Permanent,102018.75,,,,,Good,Good,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,291,291,Thiago Benjamin,Roldan,D002,Human Resources,Contractor,,3004.19,4546.98,30-99887766-1,Delta Consulting,Good,Fair,Fair,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,292,292,Ludmila,Rodriguez,D002,Human Resources,Permanent,106498.04,,,,,Fair,Fair,Excellent,Excellent,Fair,0
2026-06-29,legacy_hr_system,employees.csv,293,293,Justina,Martinez,D003,IT,Permanent,138685.5,,,,,Excellent,Good,Good,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,294,294,Valentin,Cabrera,D004,Sales,Permanent,87971.39,,,,,Good,Fair,Good,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,295,295,Olivia,Gonzalez,D005,Operations,Permanent,115728.62,,,,,Good,Good,Good,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,296,296,Mia Jazmin,Lopez,D004,Sales,Permanent,123608.87,,,,,Excellent,Good,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,297,297,Delfina,Figueroa,D002,Human Resources,Permanent,135433.17,,,,,Good,Excellent,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,298,298,Alma,Lucero,D001,Finance,Permanent,141348.45,,,,,Excellent,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,299,299,Constanza,Perez,D004,Sales,Permanent,86260.74,,,,,Excellent,Excellent,Fair,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,300,300,Benjamin,Duarte,D002,Human Resources,Contractor,,1772.71,5777.68,30-99887766-1,Delta Consulting,Good,Excellent,Excellent,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,301,301,Catalina,Muñoz,D001,Finance,Contractor,,3265.85,3751.51,30-99887766-1,Delta Consulting,Good,Poor,Excellent,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,302,302,Pilar,Navarro,D001,Finance,Permanent,166534.56,,,,,Good,Fair,Good,Poor,Fair,0
